id,user_login,user_pass,user_nicename,user_email,user_url,user_registered,user_activation_key,user_status,display_name,meta_wp_ocs_user_role,meta_wp_ocs_user_level,meta_dismissed_wp_pointers,meta_last_name,meta_paying_customer,meta_nickname,meta_first_name,meta_description,meta_rich_editing,meta_comment_shortcuts,meta_admin_color,meta_use_ssl,meta_show_admin_bar_front,meta__money_spent,meta__order_count,meta_billing_first_name,meta_billing_last_name,meta_billing_company,meta_billing_email,meta_billing_phone,meta_billing_country,meta_billing_address_1,meta_billing_address_2,meta_billing_city,meta_billing_state,meta_billing_postcode,meta_shipping_first_name,meta_shipping_last_name,meta_shipping_company,meta_shipping_country,meta_shipping_address_1,meta_shipping_address_2,meta_shipping_city,meta_shipping_state,meta_shipping_postcode,meta_sesssion_tokens,meta__woocommerce_persistent_cart,meta_manageedit-shop_ordercolumnshidden,next_del_date,vmax_type,vmax_id,
0,,Web123,"1260B POS: 1260B",,,,,0,"1260B POS: 1260B",3333:193,0,,,1,"1260B POS: 1260B",,"1260B POS: 1260B",TRUE,FALSE,fresh,0,TRUE,,,',',1260B,',617-445-5556,',"1261 Any St",#1261,Anywhere1261,CT,55678-8979,,,1260B,,"1261 Any St",#1261,Anywhere1261,CT,55678-8979,,,,2019-01-01,P,3333:193
0,,Web123,"1260B POS: 1260DB",,,,,0,"1260B POS: 1260DB",3333:49,0,,,1,"1260B POS: 1260DB",,"1260B POS: 1260DB",TRUE,FALSE,fresh,0,TRUE,,,',',1260B,',617-445-5556,',"1261 Any St",#1261,Anywhere1261,CT,55678-8979,,,1260B,,"1261 Any St",#1261,Anywhere1261,CT,55678-8979,,,,2019-01-01,P,3333:49
0,,Web123,"1260B POS: 1435POS",,,,,0,"1260B POS: 1435POS",3333:216,0,,,1,"1260B POS: 1435POS",,"1260B POS: 1435POS",TRUE,FALSE,fresh,0,TRUE,,,',',1260B,',617-445-5556,',"1261 Any St",#1261,Anywhere1261,CT,55678-8979,,,1260B,,"1261 Any St",#1261,Anywhere1261,CT,55678-8979,,,,2019-01-01,P,3333:216
0,,Web123,"1260C POS: 1260DC",,,,,0,"1260C POS: 1260DC",3333:50,0,,,1,"1260C POS: 1260DC",,"1260C POS: 1260DC",TRUE,FALSE,fresh,0,TRUE,,,',',1260C,',617-445-5557,',"1262 Any St",#1262,Anywhere1262,CT,55678-8980,,,1260C,,"1262 Any St",#1262,Anywhere1262,CT,55678-8980,,,,2019-01-01,P,3333:50
0,,Web123,"1260C POS: 1445POS",,,,,0,"1260C POS: 1445POS",3333:218,0,,,1,"1260C POS: 1445POS",,"1260C POS: 1445POS",TRUE,FALSE,fresh,0,TRUE,,,',',1260C,',617-445-5557,',"1262 Any St",#1262,Anywhere1262,CT,55678-8980,,,1260C,,"1262 Any St",#1262,Anywhere1262,CT,55678-8980,,,,2019-01-01,P,3333:218
0,,Web123,"126A POS: 126DA",,,,,0,"126A POS: 126DA",3333:44,0,,,1,"126A POS: 126DA",,"126A POS: 126DA",TRUE,FALSE,fresh,0,TRUE,,,',',126A,',617-445-5555,',"126 Any St",#126,Anywhere126,CT,55678-8978,,,126A,,"126 Any St",#126,Anywhere126,CT,55678-8978,,,,2019-01-01,P,3333:44
0,,Web123,"126A POS: 126VA",,,,,0,"126A POS: 126VA",3333:45,0,,,1,"126A POS: 126VA",,"126A POS: 126VA",TRUE,FALSE,fresh,0,TRUE,,,',',126A,',617-445-5555,',"126 Any St",#126,Anywhere126,CT,55678-8978,,,126A,,"126 Any St",#126,Anywhere126,CT,55678-8978,,,,2019-01-01,P,3333:45
0,,Web123,"126A POS: 126VB",,,,,0,"126A POS: 126VB",3333:46,0,,,1,"126A POS: 126VB",,"126A POS: 126VB",TRUE,FALSE,fresh,0,TRUE,,,',',126A,',617-445-5555,',"126 Any St",#126,Anywhere126,CT,55678-8978,,,126A,,"126 Any St",#126,Anywhere126,CT,55678-8978,,,,2019-01-01,P,3333:46
0,,Web123,"126A POS: 126VC",,,,,0,"126A POS: 126VC",3333:47,0,,,1,"126A POS: 126VC",,"126A POS: 126VC",TRUE,FALSE,fresh,0,TRUE,,,',',126A,',617-445-5555,',"126 Any St",#126,Anywhere126,CT,55678-8978,,,126A,,"126 Any St",#126,Anywhere126,CT,55678-8978,,,,2019-01-01,P,3333:47
0,,Web123,"126A:001 POS: 126DA:001",,,,,0,"126A:001 POS: 126DA:001",3333:38,0,,,1,"126A:001 POS: 126DA:001",,"126A:001 POS: 126DA:001",TRUE,FALSE,fresh,0,TRUE,,,',',126A,',617-445-5555,',"126 Any St",#126,Anywhere126,CT,55678-8978,,,126A,,"126 Any St",#126,Anywhere126,CT,55678-8978,,,,2019-01-01,P,3333:38
0,,Web123,"126A:001 POS: 126VA:001",,,,,0,"126A:001 POS: 126VA:001",3333:41,0,,,1,"126A:001 POS: 126VA:001",,"126A:001 POS: 126VA:001",TRUE,FALSE,fresh,0,TRUE,,,',',126A,',617-445-5555,',"126 Any St",#126,Anywhere126,CT,55678-8978,,,126A,,"126 Any St",#126,Anywhere126,CT,55678-8978,,,,2019-01-01,P,3333:41
0,,Web123,"126A:001 POS: 126VB:001",,,,,0,"126A:001 POS: 126VB:001",3333:42,0,,,1,"126A:001 POS: 126VB:001",,"126A:001 POS: 126VB:001",TRUE,FALSE,fresh,0,TRUE,,,',',126A,',617-445-5555,',"126 Any St",#126,Anywhere126,CT,55678-8978,,,126A,,"126 Any St",#126,Anywhere126,CT,55678-8978,,,,2019-01-01,P,3333:42
0,,Web123,"126A:001 POS: 126VC:001",,,,,0,"126A:001 POS: 126VC:001",3333:43,0,,,1,"126A:001 POS: 126VC:001",,"126A:001 POS: 126VC:001",TRUE,FALSE,fresh,0,TRUE,,,',',126A,',617-445-5555,',"126 Any St",#126,Anywhere126,CT,55678-8978,,,126A,,"126 Any St",#126,Anywhere126,CT,55678-8978,,,,2019-01-01,P,3333:43
0,,Web123,"126A:001 POS: 1420POSdes",,,,,0,"126A:001 POS: 1420POSdes",3333:213,0,,,1,"126A:001 POS: 1420POSdes",,"126A:001 POS: 1420POSdes",TRUE,FALSE,fresh,0,TRUE,,,',',126A,',617-445-5555,',"126 Any St",#126,Anywhere126,CT,55678-8978,,,126A,,"126 Any St",#126,Anywhere126,CT,55678-8978,,,,2019-01-01,P,3333:213
0,,Web123,"126B POS: 126DB",,,,,0,"126B POS: 126DB",3333:39,0,,,1,"126B POS: 126DB",,"126B POS: 126DB",TRUE,FALSE,fresh,0,TRUE,,,',',126B,',617-445-5556,',"127 Any St",#127,Anywhere127,CT,55678-8979,,,126B,,"127 Any St",#127,Anywhere127,CT,55678-8979,,,,2019-01-01,P,3333:39
0,,Web123,"126B POS: 1460POS",,,,,0,"126B POS: 1460POS",3333:221,0,,,1,"126B POS: 1460POS",,"126B POS: 1460POS",TRUE,FALSE,fresh,0,TRUE,,,',',126B,',617-445-5556,',"127 Any St",#127,Anywhere127,CT,55678-8979,,,126B,,"127 Any St",#127,Anywhere127,CT,55678-8979,,,,2019-01-01,P,3333:221
0,,Web123,"126C POS: 126DC",,,,,0,"126C POS: 126DC",3333:40,0,,,1,"126C POS: 126DC",,"126C POS: 126DC",TRUE,FALSE,fresh,0,TRUE,,,',',126C,',617-445-5557,',"128 Any St",#128,Anywhere128,CT,55678-8980,,,126C,,"128 Any St",#128,Anywhere128,CT,55678-8980,,,,2019-01-01,P,3333:40
0,,Web123,"1270A POS: 1270DA",,,,,0,"1270A POS: 1270DA",3333:56,0,,,1,"1270A POS: 1270DA",,"1270A POS: 1270DA",TRUE,FALSE,fresh,0,TRUE,,,',',1270A,',617-445-5555,',"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,1270A,,"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,,2019-01-01,P,3333:56
0,,Web123,"1270A POS: 1270VA",,,,,0,"1270A POS: 1270VA",3333:59,0,,,1,"1270A POS: 1270VA",,"1270A POS: 1270VA",TRUE,FALSE,fresh,0,TRUE,,,',',1270A,',617-445-5555,',"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,1270A,,"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,,2019-01-01,P,3333:59
0,,Web123,"1270A POS: 1270VB",,,,,0,"1270A POS: 1270VB",3333:60,0,,,1,"1270A POS: 1270VB",,"1270A POS: 1270VB",TRUE,FALSE,fresh,0,TRUE,,,',',1270A,',617-445-5555,',"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,1270A,,"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,,2019-01-01,P,3333:60
0,,Web123,"1270A POS: 1270VC",,,,,0,"1270A POS: 1270VC",3333:61,0,,,1,"1270A POS: 1270VC",,"1270A POS: 1270VC",TRUE,FALSE,fresh,0,TRUE,,,',',1270A,',617-445-5555,',"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,1270A,,"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,,2019-01-01,P,3333:61
0,,Web123,"1270A POS: 1450POS",,,,,0,"1270A POS: 1450POS",3333:219,0,,,1,"1270A POS: 1450POS",,"1270A POS: 1450POS",TRUE,FALSE,fresh,0,TRUE,,,',',1270A,',617-445-5555,',"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,1270A,,"1270 Any St",#1270,Anywhere1270,CT,55678-8978,,,,2019-01-01,P,3333:219
0,,Web123,"1270B POS: 1270DB",,,,,0,"1270B POS: 1270DB",3333:57,0,,,1,"1270B POS: 1270DB",,"1270B POS: 1270DB",TRUE,FALSE,fresh,0,TRUE,,,',',1270B,',617-445-5556,',"1271 Any St",#1271,Anywhere1271,CT,55678-8979,,,1270B,,"1271 Any St",#1271,Anywhere1271,CT,55678-8979,,,,2019-01-01,P,3333:57
0,,Web123,"1270C POS: 1270DC",,,,,0,"1270C POS: 1270DC",3333:58,0,,,1,"1270C POS: 1270DC",,"1270C POS: 1270DC",TRUE,FALSE,fresh,0,TRUE,,,',',1270C,',617-445-5557,',"1272 Any St",#1272,Anywhere1272,CT,55678-8980,,,1270C,,"1272 Any St",#1272,Anywhere1272,CT,55678-8980,,,,2019-01-01,P,3333:58
0,3333388@1280APOS:1280DA,Web123,"1280A POS: 1280DA",3333388@1280APOS:1280DA,,,,0,"1280A POS: 1280DA",3333:66,0,,22,1,"1280A POS: 1280DA",22,"1280A POS: 1280DA",TRUE,FALSE,fresh,0,TRUE,,,22,22,1280A,',617-445-5555,',"1280 Any St",#1280,Anywhere1280,CT,55678-8978,22,22,1280A,,"1280 Any St",#1280,Anywhere1280,CT,55678-8978,,,,2019-01-01,P,3333:66
0,3333388@1280APOS:1280DA,Web123,"1280B POS: 1280DB",3333388@1280APOS:1280DA,,,,0,"1280B POS: 1280DB",3333:67,0,,,1,"1280B POS: 1280DB",,"1280B POS: 1280DB",TRUE,FALSE,fresh,0,TRUE,,,',',1280B,',617-445-5556,',"1281 Any St",#1281,Anywhere1281,CT,55678-8979,,,1280B,,"1281 Any St",#1281,Anywhere1281,CT,55678-8979,,,,2019-01-01,P,3333:67
0,3333388@1280APOS:1280DA,Web123,"1280C POS: 1280DC",3333388@1280APOS:1280DA,,,,0,"1280C POS: 1280DC",3333:68,0,,,1,"1280C POS: 1280DC",,"1280C POS: 1280DC",TRUE,FALSE,fresh,0,TRUE,,,',',1280C,',617-445-5557,',"1282 Any St",#1282,Anywhere1282,CT,55678-8980,,,1280C,,"1282 Any St",#1282,Anywhere1282,CT,55678-8980,,,,2019-01-01,P,3333:68
0,3333388@1280APOS:1280DA,Web123,"1290A POS: 1290DA",3333388@1280APOS:1280DA,,,,0,"1290A POS: 1290DA",3333:69,0,,,1,"1290A POS: 1290DA",,"1290A POS: 1290DA",TRUE,FALSE,fresh,0,TRUE,,,',',1290A,',617-445-5555,',"1290 Any St",#1290,Anywhere1290,CT,55678-8978,,,1290A,,"1290 Any St",#1290,Anywhere1290,CT,55678-8978,,,,2019-01-01,P,3333:69
0,3333388@1280APOS:1280DA,Web123,"1290A POS: 1290VA",3333388@1280APOS:1280DA,,,,0,"1290A POS: 1290VA",3333:72,0,,,1,"1290A POS: 1290VA",,"1290A POS: 1290VA",TRUE,FALSE,fresh,0,TRUE,,,',',1290A,',617-445-5555,',"1290 Any St",#1290,Anywhere1290,CT,55678-8978,,,1290A,,"1290 Any St",#1290,Anywhere1290,CT,55678-8978,,,,2019-01-01,P,3333:72
0,3333388@1280APOS:1280DA,Web123,"1290A POS: 1290VB",3333388@1280APOS:1280DA,,,,0,"1290A POS: 1290VB",3333:73,0,,,1,"1290A POS: 1290VB",,"1290A POS: 1290VB",TRUE,FALSE,fresh,0,TRUE,,,',',1290A,',617-445-5555,',"1290 Any St",#1290,Anywhere1290,CT,55678-8978,,,1290A,,"1290 Any St",#1290,Anywhere1290,CT,55678-8978,,,,2019-01-01,P,3333:73
0,3333388@1280APOS:1280DA,Web123,"1290A POS: 1290VC",3333388@1280APOS:1280DA,,,,0,"1290A POS: 1290VC",3333:74,0,,,1,"1290A POS: 1290VC",,"1290A POS: 1290VC",TRUE,FALSE,fresh,0,TRUE,,,',',1290A,',617-445-5555,',"1290 Any St",#1290,Anywhere1290,CT,55678-8978,,,1290A,,"1290 Any St",#1290,Anywhere1290,CT,55678-8978,,,,2019-01-01,P,3333:74
0,3333388@1280APOS:1280DA,Web123,"1290B POS: 1290DB",3333388@1280APOS:1280DA,,,,0,"1290B POS: 1290DB",3333:70,0,,,1,"1290B POS: 1290DB",,"1290B POS: 1290DB",TRUE,FALSE,fresh,0,TRUE,,,',',1290B,',617-445-5556,',"1291 Any St",#1291,Anywhere1291,CT,55678-8979,,,1290B,,"1291 Any St",#1291,Anywhere1291,CT,55678-8979,,,,2019-01-01,P,3333:70
0,3333388@1280APOS:1280DA,Web123,"1290C POS: 1290DC",3333388@1280APOS:1280DA,,,,0,"1290C POS: 1290DC",3333:71,0,,,1,"1290C POS: 1290DC",,"1290C POS: 1290DC",TRUE,FALSE,fresh,0,TRUE,,,',',1290C,',617-445-5557,',"1292 Any St",#1292,Anywhere1292,CT,55678-8980,,,1290C,,"1292 Any St",#1292,Anywhere1292,CT,55678-8980,,,,2019-01-01,P,3333:71
0,3333388@1280APOS:1280DA,Web123,"1300A POS: 1300DA",3333388@1280APOS:1280DA,,,,0,"1300A POS: 1300DA",3333:75,0,,,1,"1300A POS: 1300DA",,"1300A POS: 1300DA",TRUE,FALSE,fresh,0,TRUE,,,',',1300A,',617-445-5555,',"1300 Any St",#1300,Anywhere1300,CT,55678-8978,,,1300A,,"1300 Any St",#1300,Anywhere1300,CT,55678-8978,,,,2019-01-01,P,3333:75
0,3333388@1280APOS:1280DA,Web123,"1300A POS: 1300VA",3333388@1280APOS:1280DA,,,,0,"1300A POS: 1300VA",3333:78,0,,,1,"1300A POS: 1300VA",,"1300A POS: 1300VA",TRUE,FALSE,fresh,0,TRUE,,,',',1300A,',617-445-5555,',"1300 Any St",#1300,Anywhere1300,CT,55678-8978,,,1300A,,"1300 Any St",#1300,Anywhere1300,CT,55678-8978,,,,2019-01-01,P,3333:78
0,3333388@1280APOS:1280DA,Web123,"1300A POS: 1300VB",3333388@1280APOS:1280DA,,,,0,"1300A POS: 1300VB",3333:79,0,,,1,"1300A POS: 1300VB",,"1300A POS: 1300VB",TRUE,FALSE,fresh,0,TRUE,,,',',1300A,',617-445-5555,',"1300 Any St",#1300,Anywhere1300,CT,55678-8978,,,1300A,,"1300 Any St",#1300,Anywhere1300,CT,55678-8978,,,,2019-01-01,P,3333:79
0,3333388@1280APOS:1280DA,Web123,"1300A POS: 1300VC",3333388@1280APOS:1280DA,,,,0,"1300A POS: 1300VC",3333:80,0,,,1,"1300A POS: 1300VC",,"1300A POS: 1300VC",TRUE,FALSE,fresh,0,TRUE,,,',',1300A,',617-445-5555,',"1300 Any St",#1300,Anywhere1300,CT,55678-8978,,,1300A,,"1300 Any St",#1300,Anywhere1300,CT,55678-8978,,,,2019-01-01,P,3333:80
0,3333388@1280APOS:1280DA,Web123,"1300B POS: 1300DB",3333388@1280APOS:1280DA,,,,0,"1300B POS: 1300DB",3333:76,0,,,1,"1300B POS: 1300DB",,"1300B POS: 1300DB",TRUE,FALSE,fresh,0,TRUE,,,',',1300B,',617-445-5556,',"1301 Any St",#1301,Anywhere1301,CT,55678-8979,,,1300B,,"1301 Any St",#1301,Anywhere1301,CT,55678-8979,,,,2019-01-01,P,3333:76
